datetime,symbol,open,high,low,close,volume,sma_20days,upper_bollinger,lower_bollinger
2021-10-28 09:15:00,NSE:NIFTY_50,18187.65,18190.699,17799.449,17857.25,1e+100,18017.545000000002,18296.746714603065,17738.34328539694
2021-10-29 09:15:00,NSE:NIFTY_50,17833.051,17915.85,17613.1,17671.65,1e+100,18020.22,18295.62422194223,17744.81577805777
2021-11-01 09:15:00,NSE:NIFTY_50,17783.15,17954.1,17697.1,17929.65,1e+100,18040.09995,18291.73585321058,17788.46404678942
2021-11-02 09:15:00,NSE:NIFTY_50,17970.9,18012.25,17847.6,17888.949,1e+100,18049.984900000003,18290.84825995947,17809.121540040534
2021-11-03 09:15:00,NSE:NIFTY_50,17947.949,17988.75,17757.949,17829.199,1e+100,18050.3298,18290.854673584912,17809.804926415087
2021-11-04 18:00:00,NSE:NIFTY_50,17935.051,17947.551,17900.6,17916.801,1e+100,18063.86985,18287.461674493825,17840.278025506173
2021-11-08 09:15:00,NSE:NIFTY_50,18040.199,18087.801,17836.1,18068.551,1e+100,18077.7799,18291.91362489741,17863.646175102593
2021-11-09 09:15:00,NSE:NIFTY_50,18084.35,18112.6,17983.051,18044.25,1e+100,18085.23245,18295.23112790931,17875.23377209069
2021-11-10 09:15:00,NSE:NIFTY_50,17973.449,18061.25,17915.0,18017.199,1e+100,18088.794950000003,18296.902246781392,17880.687653218614
2021-11-11 09:15:00,NSE:NIFTY_50,17967.449,17971.35,17798.199,17873.6,1e+100,18082.8775,18295.516766647026,17870.23823335297
2021-11-12 09:15:00,NSE:NIFTY_50,17977.6,18123.0,17905.9,18102.75,1e+100,18079.927499999998,18291.82291756098,17868.032082439015
2021-11-15 09:15:00,NSE:NIFTY_50,18140.949,18210.15,18071.301,18109.449,1e+100,18068.472400000002,18271.664648812657,17865.280151187348
2021-11-16 09:15:00,NSE:NIFTY_50,18127.051,18132.65,17958.801,17999.199,1e+100,18044.5798,18223.891336372304,17865.268263627695
2021-11-17 09:15:00,NSE:NIFTY_50,17939.35,18022.65,17879.25,17898.65,1e+100,18018.5748,18177.297809625623,17859.851790374374
2021-11-18 09:15:00,NSE:NIFTY_50,17890.551,17945.6,17688.5,17764.801,1e+100,17993.48485,18150.590481883213,17836.37921811679
2021-11-22 09:15:00,NSE:NIFTY_50,17796.25,17805.25,17280.449,17416.551,1e+100,17955.407400000004,18152.58931994561,17758.225480054396
2021-11-23 09:15:00,NSE:NIFTY_50,17281.75,17553.699,17216.1,17503.35,1e+100,17924.8299,18142.345999202153,17707.31380079785
2021-11-24 09:15:00,NSE:NIFTY_50,17550.051,17600.6,17354.0,17415.051,1e+100,17889.312449999998,18129.199286436135,17649.42561356386
2021-11-25 09:15:00,NSE:NIFTY_50,17417.301,17564.35,17351.699,17536.25,1e+100,17852.704950000003,18087.507412723728,17617.90248727628
2021-11-26 09:15:00,NSE:NIFTY_50,17338.75,17355.4,16985.699,17026.449,1e+100,17793.47995,18077.410984674138,17509.548915325864
2021-11-29 09:15:00,NSE:NIFTY_50,17055.801,17160.699,16782.4,17053.949,1e+100,17753.3149,18081.170339779906,17425.459460220096
2021-11-30 09:15:00,NSE:NIFTY_50,17051.15,17324.65,16931.4,16983.199,1e+100,17718.892350000002,18089.17003406704,17348.614665932964
2021-12-01 09:15:00,NSE:NIFTY_50,17104.4,17213.051,17064.25,17166.9,1e+100,17680.75485,18067.11390664243,17294.395793357573
2021-12-02 09:15:00,NSE:NIFTY_50,17183.199,17420.35,17149.301,17401.65,1e+100,17656.389900000002,18044.290781925443,17268.48901807456
2021-12-03 09:15:00,NSE:NIFTY_50,17424.9,17489.801,17180.801,17196.699,1e+100,17624.764900000002,18023.468372175565,17226.06142782444
2021-12-06 09:15:00,NSE:NIFTY_50,17209.051,17216.75,16891.699,16912.25,1e+100,17574.53735,17997.07734992594,17151.997350074056
2021-12-07 09:15:00,NSE:NIFTY_50,17044.1,17251.65,16987.75,17176.699,1e+100,17529.944750000002,17944.59214910207,17115.297350897934
2021-12-08 09:15:00,NSE:NIFTY_50,17315.25,17484.6,17308.949,17469.75,1e+100,17501.21975,17897.872047113975,17104.567452886025
2021-12-09 09:15:00,NSE:NIFTY_50,17524.4,17543.25,17379.6,17516.85,1e+100,17476.202299999997,17853.925403365447,17098.479196634547
2021-12-10 09:15:00,NSE:NIFTY_50,17476.051,17534.35,17405.25,17511.301,1e+100,17458.08735,17824.259877068213,17091.91482293179
2021-12-13 09:15:00,NSE:NIFTY_50,17619.1,17639.5,17355.949,17368.25,1e+100,17421.362350000003,17754.850326320844,17087.874373679162
2021-12-14 09:15:00,NSE:NIFTY_50,17283.199,17376.199,17225.801,17324.9,1e+100,17382.134899999997,17673.965444472036,17090.30435552796
2021-12-15 09:15:00,NSE:NIFTY_50,17323.65,17351.199,17192.199,17221.4,1e+100,17343.24495,17597.984787088666,17088.505112911334
2021-12-16 09:15:00,NSE:NIFTY_50,17373.0,17379.35,17184.949,17248.4,1e+100,17310.73245,17529.861689593203,17091.603210406796
2021-12-17 09:15:00,NSE:NIFTY_50,17276.0,17298.15,16966.449,16985.199,1e+100,17271.752350000002,17474.59266368994,17068.912036310066
2021-12-20 09:15:00,NSE:NIFTY_50,16824.25,16840.1,16410.199,16614.199,1e+100,17231.63475,17478.825384590735,16984.444115409267
2021-12-21 09:15:00,NSE:NIFTY_50,16773.15,16936.4,16688.25,16770.85,1e+100,17195.00975,17453.815365229086,16936.204134770916
2021-12-22 09:15:00,NSE:NIFTY_50,16865.551,16971.0,16819.5,16955.449,1e+100,17172.02965,17430.67349009135,16913.38580990865
2021-12-23 09:15:00,NSE:NIFTY_50,17066.801,17118.65,17015.551,17072.6,1e+100,17148.847149999998,17393.529254194378,16904.165045805617
2021-12-24 09:15:00,NSE:NIFTY_50,17149.5,17155.6,16909.6,17003.75,1e+100,17147.7122,17393.04370759217,16902.380692407834
2021-12-27 09:15:00,NSE:NIFTY_50,16937.75,17112.051,16833.199,17086.25,1e+100,17149.32725,17394.114732518374,16904.539767481623
2021-12-28 09:15:00,NSE:NIFTY_50,17177.6,17250.25,17161.15,17233.25,1e+100,17161.8298,17404.057995775613,16919.601604224386
2021-12-29 09:15:00,NSE:NIFTY_50,17220.1,17285.949,17176.65,17213.6,1e+100,17164.1648,17406.669371842465,16921.660228157532
2021-12-30 09:15:00,NSE:NIFTY_50,17201.449,17264.051,17146.35,17203.949,1e+100,17154.279749999998,17390.54344723657,16918.016052763425
2021-12-31 09:15:00,NSE:NIFTY_50,17244.5,17400.801,17238.5,17354.051,1e+100,17162.147350000003,17402.48278827948,16921.811911720524
2022-01-03 09:15:00,NSE:NIFTY_50,17387.15,17646.65,17383.301,17625.699,1e+100,17197.8198,17451.678682044778,16943.960917955224
2022-01-04 09:15:00,NSE:NIFTY_50,17681.4,17827.6,17593.551,17805.25,1e+100,17229.247349999998,17516.998507989967,16941.49619201003
2022-01-05 09:15:00,NSE:NIFTY_50,17820.1,17944.699,17748.85,17925.25,1e+100,17252.02235,17575.60574047355,16928.438959526447
2022-01-06 09:15:00,NSE:NIFTY_50,17768.5,17797.949,17655.551,17745.9,1e+100,17263.474850000002,17600.69071519592,16926.258984804084
2022-01-07 09:15:00,NSE:NIFTY_50,17797.6,17905.0,17704.551,17812.699,1e+100,17278.544749999997,17633.677311140054,16923.41218885994
2022-01-10 09:15:00,NSE:NIFTY_50,17913.301,18017.449,17879.15,18003.301,1e+100,17310.2973,17700.528249503823,16920.066350496174
2022-01-11 09:15:00,NSE:NIFTY_50,17997.75,18081.25,17964.4,18055.75,1e+100,17346.8398,17771.234296716855,16922.445303283148
2022-01-12 09:15:00,NSE:NIFTY_50,18170.4,18227.949,18128.801,18212.35,1e+100,17396.3873,17861.279860071252,16931.494739928745
2022-01-13 09:15:00,NSE:NIFTY_50,18257.0,18272.25,18163.801,18257.801,1e+100,17446.85735,17948.2011000426,16945.513599957398
2022-01-14 09:15:00,NSE:NIFTY_50,18185.0,18286.949,18119.65,18255.75,1e+100,17510.384899999997,18030.305412818925,16990.46438718107
2022-01-17 09:15:00,NSE:NIFTY_50,18235.65,18321.551,18228.75,18308.1,1e+100,17595.07995,18099.051786977714,17091.108113022285
2022-01-18 09:15:00,NSE:NIFTY_50,18337.199,18350.949,18085.9,18113.051,1e+100,17662.19,18139.277019471083,17185.102980528914
2022-01-19 09:15:00,NSE:NIFTY_50,18129.199,18129.199,17884.9,17938.4,1e+100,17711.33755,18161.666549522466,17261.008550477534
2022-01-20 09:15:00,NSE:NIFTY_50,17921.0,17943.699,17648.449,17757.0,1e+100,17745.55755,18170.057700763547,17321.057399236455
2022-01-21 09:15:00,NSE:NIFTY_50,17613.699,17707.6,17485.85,17617.15,1e+100,17776.22755,18164.963982264653,17387.491117735346
2022-01-24 09:15:00,NSE:NIFTY_50,17575.15,17599.4,16997.85,17149.1,1e+100,17779.37005,18162.448075580276,17396.292024419727
2022-01-25 09:15:00,NSE:NIFTY_50,17001.551,17309.15,16836.801,17277.949,1e+100,17781.605,18161.445878063172,17401.764121936827
2022-01-27 09:15:00,NSE:NIFTY_50,17062.0,17182.5,16866.75,17110.15,1e+100,17776.432500000003,18165.018993940284,17387.84600605972
2022-01-28 09:15:00,NSE:NIFTY_50,17208.301,17373.5,17077.1,17101.949,1e+100,17771.3325,18168.404695224206,17374.260304775795
2022-01-31 09:15:00,NSE:NIFTY_50,17301.051,17410.0,17264.15,17339.85,1e+100,17770.622450000003,18168.49200349231,17372.752896507696
2022-02-01 09:15:00,NSE:NIFTY_50,17529.449,17622.4,17244.551,17576.85,1e+100,17768.18,18167.134495169706,17369.225504830294
2022-02-02 09:15:00,NSE:NIFTY_50,17706.199,17794.6,17674.801,17780.0,1e+100,17766.9175,18165.78845555232,17368.04654444768
2022-02-03 09:15:00,NSE:NIFTY_50,17767.75,17781.15,17511.15,17560.199,1e+100,17748.66495,18148.260995403296,17349.0689045967
2022-02-04 09:15:00,NSE:NIFTY_50,17590.199,17617.801,17462.551,17516.301,1e+100,17737.184999999998,18140.148532750478,17334.221467249517
2022-02-07 09:15:00,NSE:NIFTY_50,17456.301,17536.75,17119.4,17213.6,1e+100,17707.230050000002,18126.232968796965,17288.22713120304
2022-02-08 09:15:00,NSE:NIFTY_50,17279.85,17306.449,17043.65,17266.75,1e+100,17670.4025,18094.352892547424,17246.452107452576
2022-02-09 09:15:00,NSE:NIFTY_50,17370.1,17477.15,17339.0,17463.801,1e+100,17640.80505,18057.029690422194,17224.580409577804
2022-02-10 09:15:00,NSE:NIFTY_50,17554.1,17639.449,17427.15,17605.85,1e+100,17610.480050000002,18004.36636727195,17216.593732728055
2022-02-11 09:15:00,NSE:NIFTY_50,17451.0,17454.75,17303.0,17374.75,1e+100,17566.327500000003,17932.339973074864,17200.315026925142
2022-02-14 09:15:00,NSE:NIFTY_50,17076.15,17099.5,16809.65,16842.801,1e+100,17495.680050000003,17857.96108712501,17133.399012874994
2022-02-15 09:15:00,NSE:NIFTY_50,16933.25,17375.0,16839.25,17352.449,1e+100,17447.8975,17756.41935490983,17139.375645090167
2022-02-16 09:15:00,NSE:NIFTY_50,17408.449,17490.6,17257.699,17322.199,1e+100,17408.3549,17674.97384296699,17141.735957033008
2022-02-17 09:15:00,NSE:NIFTY_50,17396.551,17442.9,17235.85,17304.6,1e+100,17376.6649,17612.90292709487,17140.42687290513
2022-02-18 09:15:00,NSE:NIFTY_50,17236.051,17380.801,17219.199,17276.301,1e+100,17352.62995,17571.985975335523,17133.273924664474
2022-02-21 09:15:00,NSE:NIFTY_50,17192.25,17351.051,17070.699,17206.65,1e+100,17332.10495,17544.502049249073,17119.70785075093
2022-02-22 09:15:00,NSE:NIFTY_50,16847.949,17148.551,16843.801,17092.199,1e+100,17329.259899999997,17544.598091120974,17113.92170887902
2022-02-23 09:15:00,NSE:NIFTY_50,17194.5,17220.699,17027.85,17063.25,1e+100,17318.52495,17541.762358433614,17095.287541566384
2022-02-24 09:15:00,NSE:NIFTY_50,16548.9,16705.25,16203.25,16247.95,1e+100,17275.41495,17600.862417807093,16949.967482192904
2022-02-25 09:15:00,NSE:NIFTY_50,16515.65,16748.801,16478.301,16658.4,1e+100,17253.2375,17605.163423626203,16901.311576373795
2022-02-28 09:15:00,NSE:NIFTY_50,16481.6,16815.9,16356.3,16793.9,1e+100,17225.94,17591.69598727394,16860.18401272606
2022-03-02 09:15:00,NSE:NIFTY_50,16593.1,16678.5,16478.65,16605.949,1e+100,17177.394949999998,17558.245105414026,16796.54479458597
2022-03-03 09:15:00,NSE:NIFTY_50,16723.199,16768.949,16442.949,16498.051,1e+100,17113.297499999997,17495.26578684046,16731.329213159534
2022-03-04 09:15:00,NSE:NIFTY_50,16339.45,16456.0,16133.8,16245.35,1e+100,17047.555050000003,17460.456604999486,16634.65349500052
2022-03-07 09:15:00,NSE:NIFTY_50,15867.95,15944.6,15711.45,15863.15,1e+100,16964.8975,17439.833137394708,16489.96186260529
2022-03-08 09:15:00,NSE:NIFTY_50,15747.75,16028.75,15671.45,16013.45,1e+100,16904.89,17420.799760790935,16388.980239209064
2022-03-09 09:15:00,NSE:NIFTY_50,16078.0,16418.051,15990.0,16345.35,1e+100,16858.82,17381.806776440848,16335.833223559152
2022-03-10 09:15:00,NSE:NIFTY_50,16757.1,16757.301,16447.9,16594.9,1e+100,16815.37495,17321.271262808776,16309.478637191229
2022-03-11 09:15:00,NSE:NIFTY_50,16528.801,16694.4,16470.9,16630.449,1e+100,16766.6049,17238.13471452466,16295.075085475339
2022-03-14 09:15:00,NSE:NIFTY_50,16633.699,16887.949,16606.5,16871.301,1e+100,16741.43245,17191.748988941963,16291.115911058037
2022-03-15 09:15:00,NSE:NIFTY_50,16900.65,16927.75,16555.0,16663.0,1e+100,16732.4424,17182.423356670304,16282.461443329696
2022-03-16 09:15:00,NSE:NIFTY_50,16876.65,16987.9,16837.85,16975.35,1e+100,16713.58745,17143.68291683551,16283.491983164487
2022-03-17 09:15:00,NSE:NIFTY_50,17202.9,17344.6,17175.75,17287.051,1e+100,16711.83005,17139.372030490107,16284.288069509894
